#{"t_start": 1605569294.3507605, "env_id": "ChromeDino-v0"}
r,l,t
11.7,128,9935.905831
9.7,108,9948.553049
0.9,20,9953.712701
24.5,256,9989.234274
3.8,49,9995.186994
19.6,207,10025.419003
24.5,256,10059.474756
8.2,93,10069.186574
28.0,291,10106.944846
24.5,256,10138.52948
42.8,439,10193.168219
19.0,201,10220.076866
11.7,128,10235.945861
24.5,256,10266.34859
9.0,101,10276.886092
1.6,27,10282.533061
37.3,384,10332.599315
50.1,512,10392.740803
9.0,101,10401.709886
1.6,27,10406.800127
24.5,256,10436.86715
9.7,108,10447.85427
21.5,226,10475.061957
16.7,178,10497.189181
11.7,128,10511.42333
24.5,256,10540.757504
19.4,205,10560.834707
4.0,51,10567.85231
11.7,128,10580.776909
11.7,128,10594.740765
11.7,128,10608.952009
6.2,73,10616.038524
4.4,55,10624.189906
4.3,54,10629.030286
6.3,74,10638.184102
11.7,128,10652.458368
11.7,128,10666.127962
3.9,50,10671.038738
6.7,78,10681.390532
11.7,128,10695.606761
24.5,256,10726.490609
37.3,384,10776.625867
80.1,812,10882.91333
32.9,340,10928.607599
24.5,256,10962.022481
11.7,128,10978.765913
16.6,177,11002.052947
5.5,66,11009.540839
21.1,222,11040.525468
27.0,281,11078.958886
1.1,22,11084.442581
20.0,211,11110.606653
41.8,429,11169.643915
11.7,128,11186.771705
5.7,68,11194.359644
4.9,60,11203.783293
16.9,180,11226.366158
6.5,76,11237.949137
11.7,128,11254.6094
11.7,128,11272.365483
6.4,75,11281.403171
4.2,53,11290.678249
11.7,128,11308.085384
5.2,63,11315.546504
5.4,65,11325.638345
24.5,256,11360.501144
5.6,67,11368.731006
5.0,61,11378.341923
5.0,61,11385.696355
5.6,67,11396.016935
11.7,128,11413.550241
33.4,345,11457.938663
2.8,39,11464.627213
11.7,128,11481.233437
24.5,256,11513.226077
11.7,128,11528.644699
11.7,128,11543.826128
50.1,512,11604.954299
11.7,128,11619.451135
11.7,128,11633.735914
11.7,128,11648.531439
20.2,213,11672.707341
3.2,43,11679.582088
11.7,128,11696.066044
11.7,128,11712.437437
11.7,128,11728.550039
37.3,384,11775.880666
11.7,128,11791.839422
11.7,128,11807.830801
11.7,128,11823.893989
11.7,128,11838.684667
11.7,128,11853.508744
11.7,128,11869.106099
19.1,202,11890.966187
4.3,54,11898.752974
30.4,315,11935.106716
5.8,69,11944.599929
11.7,128,11960.553421
24.5,256,11989.958834
11.7,128,12004.897877
11.7,128,12019.934767
11.7,128,12035.419418
29.8,309,12070.983107
6.4,75,12080.893441
24.5,256,12112.119471
11.7,128,12127.83217
11.5,126,12140.495529
11.9,130,12159.411671
7.6,87,12168.240001
3.0,41,12175.345622
11.7,128,12191.098867
24.5,256,12223.616359
11.7,128,12238.768921
37.3,384,12288.98401
37.3,384,12337.974026
10.5,116,12351.107303
7.6,87,12363.867887
27.1,282,12401.567976
27.2,283,12443.750644
6.7,78,12452.900175
12.7,138,12471.461909
2.9,40,12478.591352
24.5,256,12513.34998
55.6,567,12590.03426
19.0,201,12619.259479
5.5,66,12627.312531
5.1,62,12637.508225
24.5,256,12674.624366
24.5,256,12709.597816
11.7,128,12727.592333
11.7,128,12745.23864
11.7,128,12762.54661
11.7,128,12779.888051
74.3,754,12878.743357
13.1,142,12898.370439
31.3,324,12933.15809
4.9,60,12941.606499
11.7,128,12955.659662
24.1,252,12983.05035
24.9,260,13016.707775
11.7,128,13031.294079
11.7,128,13046.452016
24.5,256,13077.07463
3.9,50,13081.886749
6.7,78,13092.539953
11.7,128,13107.899953
11.7,128,13123.130184
24.5,256,13153.482842
24.5,256,13183.847617
24.5,256,13214.860336
24.5,256,13246.873037
4.5,56,13252.907296
11.8,129,13269.146535
6.0,71,13279.144578
11.7,128,13294.106373
11.7,128,13309.000138
6.7,78,13316.38943
16.7,178,13338.883283
11.7,128,13353.223606
11.7,128,13368.006877
11.7,128,13383.416164
11.7,128,13399.242235
34.4,355,13441.783073
1.8,29,13447.533283
17.4,185,13468.952788
6.0,71,13479.287102
11.7,128,13495.774882
11.7,128,13511.720785
11.7,128,13527.109563
11.7,128,13542.241975
11.7,128,13557.480812
24.5,256,13587.298149
11.7,128,13602.769403
43.5,446,13654.936578
5.5,66,13664.242256
11.7,128,13679.866691
24.5,256,13710.440466
11.7,128,13726.11063
11.7,128,13741.345259
6.5,76,13749.085543
4.1,52,13756.724996
11.7,128,13771.881273
24.5,256,13804.069458
20.3,214,13829.021356
3.1,42,13835.662901
11.7,128,13850.082446
11.7,128,13865.084862
11.7,128,13880.262725
11.7,128,13895.643201
24.5,256,13928.034526
11.7,128,13943.802774
11.7,128,13958.524222
24.5,256,13988.158148
11.7,128,14004.174864
10.1,112,14013.568052
13.3,144,14030.624935
11.7,128,14043.929034
37.3,384,14087.410053
11.7,128,14101.798593
11.7,128,14116.773056
11.4,125,14128.778477
3.7,48,14135.799102
7.2,83,14145.826466
11.7,128,14159.66868
11.7,128,14173.657049
6.3,74,14179.608363
4.3,54,14187.404339
11.7,128,14202.029927
11.7,128,14216.510073
11.7,128,14230.044788
50.1,512,14285.821003
11.7,128,14298.824192
11.7,128,14311.753292
11.7,128,14325.959522
11.7,128,14340.20036
11.7,128,14353.917671
8.5,96,14361.822346
2.1,32,14367.196555
10.5,116,14377.577548
12.9,140,14395.871235
37.3,384,14439.79847
11.7,128,14454.074153
11.7,128,14468.501548
11.7,128,14483.913164
11.7,128,14499.382717
11.7,128,14514.833767
24.5,256,14545.186181
49.1,502,14600.656548
38.3,394,14648.391534
11.7,128,14662.681083
37.3,384,14707.968049
11.7,128,14723.018337
37.3,384,14766.903399
24.5,256,14797.781272
24.5,256,14829.618458
11.7,128,14846.215665
24.5,256,14878.901415
11.7,128,14895.161452
4.4,55,14901.270886
19.0,201,14929.412394
29.2,303,14967.258048
15.0,161,14987.435881
12.7,138,15004.960583
2.7,38,15011.712292
34.1,352,15054.123833
2.1,32,15060.049828
11.7,128,15075.351202
11.7,128,15091.014031
11.7,128,15106.527333
11.7,128,15122.214967
71.6,727,15213.511969
3.0,41,15220.564354
24.5,256,15253.534477
8.8,99,15263.574726
1.8,29,15269.529917
11.7,128,15285.143177
23.2,243,15311.081056
13.0,141,15328.855264
20.2,213,15350.699268
3.2,43,15357.685149
11.7,128,15372.915576
11.7,128,15387.737923
18.6,197,15409.579225
10.5,116,15424.308268
44.4,455,15480.2389
11.7,128,15495.875078
18.2,193,15517.051498
5.2,63,15525.445452
11.7,128,15539.467952
24.5,256,15568.733289
11.7,128,15583.333006
24.5,256,15610.680251
11.7,128,15623.433593
5.6,67,15628.339925
17.8,189,15649.507574
11.7,128,15663.48883
10.2,113,15673.523464
13.2,143,15691.407887
11.7,128,15705.366248
11.7,128,15720.634041
11.7,128,15735.689571
48.4,495,15791.612648
13.4,145,15811.712893
11.7,128,15826.119833
23.9,250,15852.331064
46.7,478,15906.728133
2.9,40,15912.891829
11.7,128,15926.408388
22.6,237,15949.775313
34.6,357,15991.65644
3.5,46,15998.708875
11.7,128,16012.755168
11.7,128,16028.172037
8.0,91,16037.285373
15.4,165,16058.757738
4.8,59,16064.727556
18.6,197,16090.978889
11.3,124,16103.208475
12.1,132,16120.987095
6.7,78,16128.350756
16.7,178,16150.348074
11.7,128,16164.936478
11.7,128,16178.527945
11.7,128,16191.594179
11.1,122,16200.983985
5.0,61,16208.361364
6.2,73,16217.142186
11.7,128,16229.272334
24.5,256,16254.272198
18.4,195,16271.671752
5.0,61,16279.876496
11.7,128,16293.324879
11.7,128,16307.021759
11.7,128,16320.275222
11.7,128,16333.713129
11.7,128,16345.908509
11.7,128,16359.00421
11.7,128,16372.704455
11.7,128,16385.907897
11.7,128,16398.84731
24.5,256,16423.557196
11.7,128,16435.91175
11.7,128,16448.34216
11.7,128,16461.103504
11.7,128,16475.246742
24.5,256,16504.321645
24.5,256,16532.476594
11.7,128,16546.227503
62.9,640,16615.421267
11.7,128,16630.554621
17.5,186,16649.808455
31.5,326,16688.810086
11.7,128,16703.042352
11.7,128,16716.7878
11.7,128,16730.666648
50.1,512,16788.397624
24.5,256,16818.511282
24.5,256,16848.937544
37.3,384,16894.190644
24.5,256,16925.935274
23.2,243,16953.838673
64.2,653,17035.907906
20.0,211,17058.661713
3.4,45,17065.856464
11.7,128,17080.675233
11.7,128,17094.655292
24.5,256,17123.206221
8.3,94,17131.808703
14.4,155,17148.87849
12.4,135,17167.920643
11.7,128,17182.753851
11.7,128,17197.125271
24.5,256,17226.326244
7.9,90,17233.930573
2.7,38,17240.009238
37.3,384,17282.512131
21.2,223,17306.831811
2.2,33,17312.708146
11.7,128,17328.528024
7.6,87,17337.107067
3.0,41,17344.057486
11.7,128,17360.162576
3.8,49,17365.050523
26.9,280,17398.80645
4.4,55,17407.013818
11.7,128,17424.151186
24.5,256,17457.134156
37.3,384,17506.568788
37.3,384,17555.411027
24.5,256,17588.921155
11.7,128,17603.887372
24.5,256,17634.457984
11.7,128,17649.942475
6.6,77,17657.281157
4.0,51,17664.82987
11.7,128,17679.164218
24.5,256,17708.038328
11.7,128,17722.501671
11.7,128,17737.367845
11.7,128,17751.878502
11.7,128,17766.108586
24.5,256,17793.432275
11.7,128,17807.562596
24.5,256,17835.107364
9.8,109,17845.629334
26.4,275,17879.574858
18.5,196,17900.505223
4.9,60,17909.4301
37.3,384,17953.798232
24.5,256,17980.52589
11.7,128,17994.353264
24.5,256,18021.256429
11.7,128,18034.271662
11.7,128,18048.726312
24.5,256,18076.312216
4.6,57,18081.182919
6.0,71,18090.824234
11.7,128,18104.007489
11.7,128,18117.964447
11.7,128,18132.16317
24.5,256,18161.80338
11.7,128,18176.473594
37.3,384,18220.755426
11.7,128,18235.661432
11.7,128,18250.692833
11.7,128,18265.185438
11.7,128,18279.671887
10.7,118,18289.4264
3.1,42,18295.502992
8.5,96,18307.227249
11.7,128,18321.923765
11.7,128,18336.374216
11.7,128,18349.930096
24.5,256,18378.231336
24.5,256,18406.47874
11.7,128,18419.919079
11.7,128,18433.755402
37.3,384,18476.735661
11.7,128,18490.898292
6.8,79,18497.529726
42.2,433,18549.011106
62.9,640,18621.13265
11.7,128,18633.805072
24.5,256,18660.239906
24.1,252,18683.822237
12.1,132,18700.601363
11.3,124,18710.641362
12.1,132,18728.1118
24.5,256,18754.077562
11.7,128,18766.529112
24.5,256,18792.284703
24.5,256,18817.929316
60.8,619,18881.326669
1.1,22,18886.172569
8.6,97,18894.443872
12.5,136,18909.089317
7.0,81,18918.490673
5.2,63,18924.542989
12.3,134,18942.24156
4.5,56,18947.169957
18.9,200,18972.468411
11.7,128,18986.930865
11.7,128,19002.201636
11.7,128,19016.313106
37.3,384,19060.518382
11.7,128,19075.47515
24.5,256,19105.603508
11.7,128,19120.3514
21.2,223,19144.367374
27.8,289,19181.289965
34.1,352,19222.495178
2.1,32,19228.413452
11.6,127,19241.101687
50.2,513,19308.226418
11.7,128,19324.923523
23.4,245,19354.003167
12.8,139,19373.567487
11.7,128,19389.195017
11.7,128,19405.131707
11.7,128,19421.416434
11.7,128,19436.946449
11.7,128,19453.439794
11.7,128,19469.31022
11.7,128,19484.992248
11.7,128,19500.441109
6.4,75,19508.012213
10.2,113,19521.928566
15.1,162,19541.443923
21.7,228,19569.433444
5.1,62,19578.128083
3.7,48,19583.006557
6.9,80,19593.792037
11.7,128,19608.895186
11.7,128,19623.935026
37.3,384,19673.736122
5.9,70,19681.444055
4.4,55,19687.498507
17.8,189,19713.134946
11.7,128,19728.977949
18.7,198,19753.548162
11.7,128,19768.610629
50.1,512,19832.176924
37.3,384,19880.309414
11.7,128,19896.488503
11.7,128,19912.39454
11.7,128,19928.42781
11.7,128,19944.056713
47.4,485,19995.158242
1.6,27,20000.31391
11.7,128,20015.027998
11.7,128,20029.596011
24.5,256,20057.825476
