#{"t_start": 1605599463.7418497, "env_id": "ChromeDino-v0"}
r,l,t
22.5,236,14792.818871
1.0,21,14797.679811
9.8,109,14806.450738
8.5,96,14817.999987
16.7,178,14836.759326
11.1,122,14845.844534
4.2,53,14851.974162
45.4,465,14896.817615
11.7,128,14908.898592
11.7,128,14921.241037
123.7,1248,15040.353983
2.1,32,15045.575126
22.1,232,15063.868598
8.2,93,15072.970648
17.6,187,15091.152316
9.7,108,15097.809407
2.1,32,15102.859802
10.5,116,15113.033098
19.9,210,15128.653341
3.5,46,15134.19844
11.7,128,15145.357478
10.2,113,15153.397344
9.9,110,15163.722998
2.2,33,15169.463643
37.3,384,15201.096807
24.5,256,15222.525083
7.7,88,15227.411715
2.9,40,15232.86658
11.7,128,15243.521337
11.7,128,15253.920236
11.7,128,15264.772015
37.3,384,15298.418893
20.5,216,15314.057681
2.9,40,15319.913153
24.5,256,15343.382153
11.7,128,15354.348641
11.7,128,15365.504609
50.1,512,15411.697121
11.2,123,15420.764867
2.3,34,15425.606291
21.6,227,15447.182071
7.5,86,15452.067836
3.1,42,15458.352362
24.1,252,15479.766114
4.5,56,15486.006197
17.4,185,15502.986495
3.1,42,15508.823696
6.8,79,15513.897451
1.5,26,15518.986016
36.3,374,15550.634949
7.3,84,15558.68503
39.5,406,15597.352048
2.1,32,15602.836329
6.4,75,15607.67161
52.7,538,15659.190356
1.6,27,15664.288285
24.5,256,15688.798591
62.9,640,15747.940409
37.3,384,15782.764972
20.5,216,15798.606505
2.9,40,15804.067562
50.0,511,15847.273174
7.4,85,15855.893059
3.3,44,15862.970445
10.2,113,15870.80726
5.2,63,15878.042578
32.5,336,15911.076373
10.5,116,15919.176073
2.5,36,15924.224889
21.6,227,15943.427907
49.7,508,15991.201131
2.3,34,15996.279476
9.2,103,16005.984009
9.5,106,16013.977885
1.1,22,16018.885635
11.7,128,16031.328876
11.7,128,16043.410841
11.5,126,16053.216464
9.8,109,16064.016677
1.0,21,16068.999595
11.7,128,16080.820325
22.8,239,16100.409496
2.3,34,16105.440155
8.9,100,16112.437312
6.5,76,16119.635934
5.2,63,16126.755384
88.5,896,16204.471923
24.5,256,16225.651129
50.1,512,16269.493025
7.9,90,16274.338743
2.7,38,16279.768836
46.1,472,16317.674623
2.9,40,16323.253376
21.2,223,16341.610634
2.2,33,16346.614107
11.7,128,16357.627353
11.7,128,16369.344316
50.1,512,16411.262256
10.9,120,16418.130029
10.0,111,16427.539323
1.4,25,16432.366977
7.6,87,16437.19868
3.0,41,16442.831261
11.2,123,16450.791443
9.9,110,16460.757765
1.2,23,16465.568224
7.6,87,16470.401225
3.0,41,16475.724552
11.7,128,16486.607615
73.2,743,16545.943907
4.2,53,16552.217712
72.9,740,16617.924966
11.7,128,16628.202111
37.3,384,16660.452374
61.4,625,16711.540942
9.1,102,16722.196221
3.0,41,16727.709463
11.7,128,16738.787211
24.5,256,16761.414275
24.5,256,16783.639979
11.2,123,16791.106244
3.0,41,16796.183628
18.6,197,16811.490051
1.3,24,16816.310744
73.0,741,16879.179834
1.5,26,16884.289929
50.1,512,16931.324115
24.2,253,16952.240026
76.0,771,17023.50411
37.3,384,17055.952764
37.3,384,17088.347235
75.7,768,17151.992038
11.7,128,17162.987344
9.0,101,17168.972041
1.8,29,17173.785278
11.5,126,17183.839408
49.7,508,17226.737421
4.8,59,17233.09776
18.7,198,17250.63258
7.5,86,17258.538626
3.4,45,17264.334041
