#{"t_start": 1605828617.4690127, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
11.78,142,7288.246089
15.34,178,7311.254106
7.36,96,7323.809125
9.41,117,7338.853209
-5.83,63,7346.829221
11.73,141,7365.186231
8.44,107,7378.902366
8.24,105,7392.455826
23.62,264,7426.735203
2.59,150,7445.698986
4.18,166,7466.636694
7.58,98,7479.023806
1.36,137,7496.205589
8.97,112,7510.349378
10.35,127,7526.078325
1.75,141,7544.135384
8.47,107,7557.132013
2.08,144,7575.097986
17.42,199,7600.233091
10.79,131,7616.567148
16.09,185,7639.927831
9.91,122,7655.122689
3.7,161,7674.945152
5.88,80,7685.214298
3.05,154,7704.075269
11.04,133,7720.802097
-8.51,35,7725.177649
3.6,160,7745.262739
9.19,115,7759.531822
9.31,218,7786.934645
-0.74,115,7801.448267
1.67,37,7805.981575
11.4,137,7823.530993
-4.61,75,7832.751883
13.62,160,7852.473893
10.76,131,7869.406113
6.81,90,7880.619184
1.76,38,7885.076873
20.54,230,7913.495954
9.29,115,7926.979012
1.47,138,7944.261531
23.64,262,7976.923931
3.42,55,7983.677619
5.93,81,7994.089747
1.67,140,8011.792966
8.75,110,8025.302512
12.36,147,8043.914443
10.91,132,8060.689899
11.48,138,8077.807711
9.99,123,8093.407014
3.42,157,8112.377733
8.78,110,8125.836842
7.1,93,8137.248945
5.66,78,8146.701292
8.86,111,8160.187657
8.13,103,8173.291889
13.38,158,8193.461706
10.93,133,8210.455462
7.38,96,8222.888809
6.78,90,8234.587735
6.32,85,8245.242323
8.67,109,8258.850016
11.87,143,8277.662605
-0.05,123,8293.334343
18.93,216,8321.335571
22.05,248,8353.187623
5.61,78,8363.607041
6.0,82,8374.066808
5.72,79,8384.274379
9.87,122,8399.623909
7.98,103,8413.374555
7.56,98,8425.888175
2.76,152,8445.062092
3.65,161,8466.642057
7.09,93,8478.155804
10.42,128,8494.743542
7.08,93,8507.195431
5.99,82,8517.876506
6.02,82,8528.102154
5.77,80,8538.429145
6.09,83,8549.392184
2.15,146,8568.859267
10.4,128,8585.313306
0.73,131,8602.883171
7.14,94,8615.287105
4.17,63,8623.669157
7.34,96,8635.598135
6.15,84,8647.288103
6.82,91,8658.849483
9.64,120,8674.811357
11.0,134,8692.290259
-2.64,96,8704.761694
11.04,135,8722.830247
5.45,76,8732.62833
1.77,143,8751.889217
1.71,142,8770.744009
-5.45,67,8779.571896
9.47,118,8795.365636
-8.51,35,8799.730326
3.16,53,8806.602503
3.59,57,8814.009673
15.67,183,8838.399255
7.73,100,8851.393358
10.01,124,8867.666751
-5.22,70,8876.760362
7.17,198,8902.771379
7.17,94,8915.010252
8.24,209,8942.050531
16.59,192,8967.425851
6.96,92,8979.686386
1.93,143,8998.34195
19.12,218,9027.20941
14.68,172,9049.839511
11.65,141,9068.991541
2.74,152,9089.096579
10.4,128,9106.356643
7.2,95,9118.908579
12.4,149,9139.127997
11.15,136,9157.705596
0.07,124,9173.853465
5.6,78,9184.18586
5.68,79,9194.561221
6.55,88,9206.399091
20.49,233,9237.937698
6.47,87,9249.00803
