#{"t_start": 1605764666.3286598, "env_id": "ChromeDino-v0"}
r,l,t
11.0,137,7029.855358
1.62,144,7036.285135
3.61,165,7042.276414
6.19,190,7048.626581
11.07,137,7053.616952
2.23,148,7059.79911
11.9,145,7064.790217
34.82,386,7078.666562
11.88,145,7083.666276
14.38,174,7089.89647
11.39,141,7094.972297
3.22,161,7101.931514
11.22,139,7106.981502
14.95,179,7113.264531
15.7,188,7119.90531
0.45,134,7126.424706
13.49,164,7132.27427
8.56,220,7141.292113
0.04,128,7146.263553
11.67,143,7151.292105
12.21,148,7156.379087
12.8,157,7162.262772
11.22,139,7167.393301
15.09,180,7173.723836
0.41,129,7179.467033
12.39,150,7184.613768
19.13,225,7192.413742
11.07,137,7198.417522
-0.01,128,7203.413278
24.21,384,7217.924491
0.04,128,7222.95641
-0.12,128,7228.185278
-0.04,128,7233.291178
-0.05,128,7238.384536
-0.08,128,7243.49582
0.12,129,7248.478546
19.04,222,7255.913304
3.16,161,7262.959414
0.01,128,7267.956479
-0.14,128,7273.19933
-0.07,128,7278.379115
11.39,140,7283.417207
14.42,171,7289.177829
12.84,153,7294.195603
4.93,176,7301.048932
17.0,199,7307.581207
11.89,145,7312.603871
12.81,154,7317.75263
11.7,142,7323.712668
15.7,184,7329.626047
12.31,149,7334.720685
12.55,151,7339.79454
2.93,156,7346.328793
18.88,218,7353.354294
13.61,161,7358.48808
0.78,133,7364.269911
12.77,153,7369.305902
17.4,205,7376.266241
2.68,154,7382.784353
19.68,225,7389.814694
3.3,159,7396.299257
11.93,145,7401.278186
2.29,148,7406.231881
12.01,146,7411.26043
1.8,144,7416.256837
5.72,185,7423.485257
15.81,185,7429.408684
12.3,149,7434.479831
1.48,141,7439.446844
12.32,149,7444.496103
1.79,144,7450.67073
2.64,151,7455.621557
21.11,242,7464.602996
13.61,160,7469.586334
7.01,198,7475.940916
2.21,145,7481.571416
13.43,159,7486.636473
13.45,159,7491.668688
14.44,168,7496.730388
12.79,153,7501.754874
0.59,129,7507.158717
12.69,256,7516.085987
12.49,256,7525.357933
